¾®ºÅ	Éî¶È	TVD	GR	_RT	_SP	_AC
LT2	848.375	848.375	110.596	23.837	38.35	230.965
LT2	848.5	848.5	112.34	22.336	38.273	232.25
LT2	848.625	848.625	112.629	21.488	38.213	233.127
LT2	848.75	848.75	113.759	21.2	38.163	233.446
LT2	848.875	848.875	115.846	21.635	38.119	233.172
LT2	849	849	115.651	22.976	38.08	232.447
LT2	849.125	849.125	111.342	24.896	38.05	231.519
LT2	849.25	849.25	105.928	26.627	38.038	230.572
LT2	849.375	849.375	103.788	27.251	38.049	229.791
LT2	849.5	849.5	106.062	26.54	38.09	229.337
LT2	849.625	849.625	110.348	24.882	38.168	229.346
LT2	849.75	849.75	113.845	23.427	38.279	229.654
LT2	849.875	849.875	114.986	22.842	38.418	230.161
LT2	850	850	114.425	23.138	38.575	231.07
LT2	850.125	850.125	113.883	23.528	38.732	232.43
LT2	850.25	850.25	115.379	23.538	38.875	234.027
LT2	850.375	850.375	118.949	23.023	38.988	235.458
LT2	850.5	850.5	124.083	22.256	39.07	236.529
LT2	850.625	850.625	129.873	21.571	39.119	237.107
LT2	850.75	850.75	133.774	21.183	39.142	237.102
LT2	850.875	850.875	133.411	21.106	39.151	236.581
LT2	851	851	128.585	21.402	39.157	235.567
LT2	851.125	851.125	122.281	22.02	39.175	234.119
LT2	851.25	851.25	116.924	22.786	39.212	232.37
LT2	851.375	851.375	113.953	23.438	39.276	230.727
LT2	851.5	851.5	113.153	23.808	39.369	229.827
LT2	851.625	851.625	114.132	23.853	39.489	230.185
LT2	851.75	851.75	116.507	23.503	39.635	232.196
LT2	851.875	851.875	120.913	22.776	39.802	235.367
LT2	852	852	128.102	21.712	39.986	239.09
LT2	852.125	852.125	135.36	20.512	40.185	242.478
LT2	852.25	852.25	139.781	19.465	40.398	244.911
LT2	852.375	852.375	140.598	18.882	40.629	245.854
LT2	852.5	852.5	138.891	19.121	40.882	245.016
LT2	852.625	852.625	133.999	20.339	41.161	242.471
LT2	852.75	852.75	125.151	22.399	41.474	238.533
LT2	852.875	852.875	114.945	24.402	41.82	234.393
LT2	853	853	108.294	25.562	42.197	231.095
LT2	853.125	853.125	108.048	25.251	42.607	229.745
LT2	853.25	853.25	112.505	23.762	43.038	230.488
LT2	853.375	853.375	118.803	21.627	43.484	233.033
LT2	853.5	853.5	123.829	19.801	43.933	236.167
LT2	853.625	853.625	125.912	19.102	44.375	238.373
LT2	853.75	853.75	123.21	20.236	44.802	238.694
LT2	853.875	853.875	116.152	23.516	45.202	237.088
LT2	854	854	105.847	28.186	45.576	234.383
LT2	854.125	854.125	96.34	32.599	45.92	231.566
LT2	854.25	854.25	92.234	34.495	46.238	229.795
LT2	854.375	854.375	96.132	33.118	46.534	229.656
LT2	854.5	854.5	105.253	29.047	46.809	231.373
LT2	854.625	854.625	114.705	24.55	47.068	234.126
LT2	854.75	854.75	120.599	21.047	47.31	237.096
LT2	854.875	854.875	122.168	19.326	47.529	239.37
LT2	855	855	119.952	18.882	47.724	240.497
LT2	855.125	855.125	115.357	19.256	47.886	240.307
LT2	855.25	855.25	110.765	20.055	48.008	239.139
LT2	855.375	855.375	106.84	21.131	48.088	237.749
LT2	855.5	855.5	103.529	22.428	48.12	236.717
LT2	855.625	855.625	101.26	23.861	48.102	236.31
LT2	855.75	855.75	100.473	25.397	48.038	236.377
LT2	855.875	855.875	100.067	26.837	47.924	236.602
LT2	856	856	98.821	27.6	47.768	236.641
LT2	856.125	856.125	98.135	27.244	47.574	236.446
LT2	856.25	856.25	100.693	25.859	47.342	236.138
LT2	856.375	856.375	106.212	24.307	47.077	235.801
LT2	856.5	856.5	111.133	22.993	46.775	235.415
LT2	856.625	856.625	112.538	22.075	46.428	235.017
LT2	856.75	856.75	111.765	21.785	46.035	234.578
LT2	856.875	856.875	110.909	22.562	45.59	233.784
LT2	857	857	108.817	24.425	45.09	232.193
LT2	857.125	857.125	103.648	26.792	44.541	229.967
LT2	857.25	857.25	96.52	29.107	43.945	227.748
LT2	857.375	857.375	92.055	30.684	43.314	226.451
LT2	857.5	857.5	92.78	30.983	42.661	226.612
LT2	857.625	857.625	96.056	29.907	42	228.574
LT2	857.75	857.75	97.907	29.094	41.343	231.203
LT2	857.875	857.875	95.355	30.588	40.701	232.634
LT2	858	858	88.622	36.047	40.082	230.598
LT2	858.125	858.125	80.327	43.234	39.488	225.692
LT2	858.25	858.25	75.305	49.132	38.923	219.776
LT2	858.375	858.375	76.439	50.993	38.393	215.626
LT2	858.5	858.5	83.05	48.615	37.9	214.611
LT2	858.625	858.625	91.604	42.668	37.454	217.202
LT2	858.75	858.75	99.046	35.65	37.064	222.182
LT2	858.875	858.875	104.437	30.094	36.736	227.565
LT2	859	859	107.765	27.356	36.483	231.767
LT2	859.125	859.125	109.208	26.369	36.311	234.483
LT2	859.25	859.25	109.054	26.003	36.222	236.145
LT2	859.375	859.375	108.534	25.752	36.229	237.052
LT2	859.5	859.5	108.637	25.367	36.321	237.41
LT2	859.625	859.625	109.451	24.813	36.494	237.196
LT2	859.75	859.75	110.512	24.28	36.745	236.312
LT2	859.875	859.875	111.647	24.098	37.054	234.763
LT2	860	860	111.774	24.802	37.412	232.252
LT2	860.125	860.125	108.259	27.293	37.807	228.237
LT2	860.25	860.25	99.411	31.518	38.228	222.821
LT2	860.375	860.375	88.053	36.51	38.673	216.777
LT2	860.5	860.5	79.959	40.435	39.141	211.786
LT2	860.625	860.625	78.319	42.045	39.632	209.1
LT2	860.75	860.75	81.834	40.524	40.146	209.757
LT2	860.875	860.875	87.658	36.931	40.676	213.188
LT2	861	861	94.634	32.728	41.216	218.315
LT2	861.125	861.125	101.638	29.314	41.757	223.811
LT2	861.25	861.25	107.555	26.913	42.29	228.637
LT2	861.375	861.375	111.271	25.191	42.806	232.463
LT2	861.5	861.5	113.591	23.606	43.296	235.607
LT2	861.625	861.625	116.055	22.019	43.758	238.689
LT2	861.75	861.75	119.091	20.753	44.187	241.617
LT2	861.875	861.875	120.179	20.252	44.582	243.235
LT2	862	862	115.95	20.903	44.945	242.407
LT2	862.125	862.125	105.186	23.822	45.277	238.109
LT2	862.25	862.25	91.502	30.182	45.586	230.741
LT2	862.375	862.375	78.452	40.07	45.878	221.689
LT2	862.5	862.5	68.878	51.87	46.159	213.233
LT2	862.625	862.625	64.169	60.745	46.431	207.478
LT2	862.75	862.75	66.201	62.649	46.696	205.276
LT2	862.875	862.875	73.84	56.485	46.948	206.609
LT2	863	863	83.803	47.369	47.186	209.939
LT2	863.125	863.125	92.088	39.268	47.407	214.259
LT2	863.25	863.25	97.949	33.843	47.608	218.779
LT2	863.375	863.375	102.344	30.622	47.793	223.078
LT2	863.5	863.5	106.07	29.634	47.963	226.784
LT2	863.625	863.625	107.962	30.132	48.12	229.716
LT2	863.75	863.75	107.014	31.012	48.267	232.028
LT2	863.875	863.875	104.75	31.79	48.404	233.753
LT2	864	864	103.521	32.28	48.534	234.837
LT2	864.125	864.125	104.242	32.055	48.656	235.353
LT2	864.25	864.25	105.751	31.014	48.769	235.543
LT2	864.375	864.375	106.035	30.386	48.873	235.509
LT2	864.5	864.5	102.891	31.319	48.967	234.991
LT2	864.625	864.625	96.464	34.748	49.045	233.659
LT2	864.75	864.75	88.48	40.79	49.106	231.569
LT2	864.875	864.875	81.821	49.059	49.148	228.86
LT2	865	865	77.783	57.252	49.167	226.057
LT2	865.125	865.125	76.45	63.409	49.169	223.777
LT2	865.25	865.25	76.831	67.164	49.153	222.467
LT2	865.375	865.375	77.097	69.992	49.126	221.995
LT2	865.5	865.5	76.403	72.627	49.089	221.998
LT2	865.625	865.625	75.746	73.974	49.043	222.169
LT2	865.75	865.75	76.562	72.216	48.99	222.431
LT2	865.875	865.875	80.243	66.202	48.932	223.031
LT2	866	866	86.83	56.187	48.869	224.42
LT2	866.125	866.125	95.728	45.4	48.804	226.552
LT2	866.25	866.25	104.609	36.676	48.739	229.109
LT2	866.375	866.375	109.22	32.019	48.681	231.299
LT2	866.5	866.5	106.705	31.455	48.632	232.224
LT2	866.625	866.625	97.41	35.481	48.599	230.906
LT2	866.75	866.75	86.379	44.888	48.587	227.041
LT2	866.875	866.875	77.397	58.177	48.6	221.438
LT2	867	867	72.287	70.238	48.645	215.658
LT2	867.125	867.125	71.892	74.374	48.728	211.944
LT2	867.25	867.25	78.142	68.837	48.85	211.63
LT2	867.375	867.375	89.759	56.689	49.018	215.275
LT2	867.5	867.5	102.032	45.399	49.226	220.77
LT2	867.625	867.625	108.534	38.706	49.475	225.943
LT2	867.75	867.75	108.276	37.134	49.764	228.789
LT2	867.875	867.875	105.752	37.543	50.086	229.584
LT2	868	868	107.428	37.632	50.442	229.578
LT2	868.125	868.125	113.285	36.136	50.829	230.478
LT2	868.25	868.25	119.763	33.327	51.244	232.75
LT2	868.375	868.375	123.056	30.216	51.683	235.877
LT2	868.5	868.5	123.188	28.092	52.142	238.583
LT2	868.625	868.625	121.269	27.146	52.617	240.23
LT2	868.75	868.75	119.729	26.795	53.101	240.912
LT2	868.875	868.875	121.049	26.325	53.588	241.519
LT2	869	869	125.796	25.694	54.071	242.535
LT2	869.125	869.125	130.002	25.06	54.541	243.929
LT2	869.25	869.25	130.906	24.638	54.991	245.139
LT2	869.375	869.375	128.558	24.654	55.414	245.651
LT2	869.5	869.5	125.831	25.123	55.8	245.279
LT2	869.625	869.625	124.104	25.603	56.147	244.618
LT2	869.75	869.75	123.145	25.585	56.447	244.449
LT2	869.875	869.875	122.309	24.885	56.698	245.339
LT2	870	870	121.811	23.828	56.9	247.166
LT2	870.125	870.125	122.28	22.837	57.048	249.567
LT2	870.25	870.25	123.882	22.225	57.144	251.902
LT2	870.375	870.375	125.951	22.074	57.189	253.686
LT2	870.5	870.5	127.399	22.325	57.179	254.531
LT2	870.625	870.625	128.072	22.561	57.121	254.749
LT2	870.75	870.75	128.003	22.559	57.017	254.748
LT2	870.875	870.875	126.657	22.54	56.865	254.687
LT2	871	871	124.076	22.887	56.675	254.289
LT2	871.125	871.125	121.373	23.701	56.447	253.24
LT2	871.25	871.25	120.028	24.899	56.185	251.492
LT2	871.375	871.375	120.267	26.419	55.896	249.265
LT2	871.5	871.5	120.551	28.139	55.583	246.723
LT2	871.625	871.625	119.181	29.598	55.254	244.156
LT2	871.75	871.75	115.763	30.63	54.914	241.824
LT2	871.875	871.875	111.525	31.681	54.571	239.782
LT2	872	872	108.111	33.385	54.23	237.653
LT2	872.125	872.125	105.711	35.555	53.895	235.168
LT2	872.25	872.25	102.722	37.574	53.574	232.382
LT2	872.375	872.375	98.402	39.351	53.27	229.66
LT2	872.5	872.5	94.328	41.101	52.986	227.244
LT2	872.625	872.625	92.99	42.605	52.728	225.476
LT2	872.75	872.75	94.703	43.344	52.497	224.679
LT2	872.875	872.875	97.755	42.982	52.298	225.135
LT2	873	873	100.064	41.777	52.132	226.634
LT2	873.125	873.125	100.708	40.073	51.998	228.689
LT2	873.25	873.25	99.799	38.093	51.901	230.89
LT2	873.375	873.375	98.244	36.419	51.836	232.663
LT2	873.5	873.5	97.362	35.576	51.804	233.585
LT2	873.625	873.625	98.123	35.821	51.805	233.53
LT2	873.75	873.75	99.917	36.71	51.836	233.027
LT2	873.875	873.875	101.66	37.785	51.895	232.389
LT2	874	874	102.252	38.383	51.98	231.84
LT2	874.125	874.125	102.027	37.956	52.086	231.71
LT2	874.25	874.25	102.562	36.421	52.209	232.35
LT2	874.375	874.375	104.405	34.587	52.343	233.745
LT2	874.5	874.5	106.318	33.202	52.487	235.475
LT2	874.625	874.625	106.469	32.384	52.636	237.277
LT2	874.75	874.75	105.358	31.817	52.788	238.965
LT2	874.875	874.875	105.149	31.315	52.94	240.366
LT2	875	875	107.099	30.796	53.089	241.337
LT2	875.125	875.125	109.89	30.378	53.233	241.954
LT2	875.25	875.25	111.731	30.38	53.371	242.191
LT2	875.375	875.375	111.684	31.165	53.5	241.851
LT2	875.5	875.5	110.434	32.562	53.621	241.125
LT2	875.625	875.625	109.395	34.18	53.734	240.402
LT2	875.75	875.75	110.024	35.081	53.841	240.171
LT2	875.875	875.875	112.412	34.778	53.944	240.505
LT2	876	876	114.932	33.551	54.046	241.213
LT2	876.125	876.125	115.639	32.409	54.152	241.827
LT2	876.25	876.25	113.908	31.765	54.264	242.033
LT2	876.375	876.375	110.582	31.651	54.386	241.638
LT2	876.5	876.5	107.261	32.806	54.521	240.415
LT2	876.625	876.625	103.97	36.221	54.671	238
LT2	876.75	876.75	100.261	41.925	54.842	234.193
LT2	876.875	876.875	97.197	47.636	55.035	230.095
LT2	877	877	97.532	51.516	55.253	226.998
LT2	877.125	877.125	101.936	52.4	55.503	226.087
LT2	877.25	877.25	107.528	50.842	55.785	227.062
LT2	877.375	877.375	110.001	47.572	56.1	229.379
LT2	877.5	877.5	109.87	43.938	56.452	232.264
LT2	877.625	877.625	109.834	40.629	56.838	235.291
LT2	877.75	877.75	112.192	37.214	57.259	238.704
LT2	877.875	877.875	115.998	32.861	57.712	243.163
LT2	878	878	120.418	27.898	58.192	248.772
LT2	878.125	878.125	125.113	23.475	58.698	254.976
LT2	878.25	878.25	130.037	20.415	59.221	260.687
LT2	878.375	878.375	134.941	18.721	59.758	265.318
LT2	878.5	878.5	139.492	18.045	60.301	268.508
LT2	878.625	878.625	143.087	17.805	60.846	270.443
LT2	878.75	878.75	144.432	17.898	61.386	271.108
LT2	878.875	878.875	143.295	18.327	61.916	270.468
LT2	879	879	141.01	19.046	62.432	268.979
LT2	879.125	879.125	139.824	19.94	62.931	267.187
LT2	879.25	879.25	140.107	20.602	63.406	265.87
LT2	879.375	879.375	140.266	20.696	63.856	265.486
LT2	879.5	879.5	139.621	20.166	64.274	266.332
LT2	879.625	879.625	139.953	19.501	64.659	268.167
LT2	879.75	879.75	142.153	19.106	65.009	270.422
LT2	879.875	879.875	143.637	19.182	65.317	272.33
LT2	880	880	142.298	19.699	65.584	273.257
LT2	880.125	880.125	139.094	20.586	65.81	272.944
LT2	880.25	880.25	137.132	21.622	65.992	271.552
LT2	880.375	880.375	137.013	22.445	66.134	270.071
LT2	880.5	880.5	138.008	22.831	66.238	269.378
LT2	880.625	880.625	139.183	22.536	66.303	270.062
LT2	880.75	880.75	140.471	21.602	66.335	271.783
LT2	880.875	880.875	141.358	20.36	66.337	273.896
LT2	881	881	141.355	19.391	66.309	275.471
LT2	881.125	881.125	140.489	18.862	66.258	276.11
LT2	881.25	881.25	139.398	18.612	66.184	275.885
LT2	881.375	881.375	138.32	18.452	66.089	275.392
LT2	881.5	881.5	136.786	18.457	65.975	274.917
LT2	881.625	881.625	133.333	18.789	65.843	274.29
LT2	881.75	881.75	127.586	19.552	65.695	273.15
LT2	881.875	881.875	120.949	20.745	65.532	271.424
LT2	882	882	117.453	22.004	65.356	269.513
LT2	882.125	882.125	118.871	22.809	65.169	268.008
LT2	882.25	882.25	123.489	22.835	64.973	267.327
LT2	882.375	882.375	127.57	22.172	64.77	267.663
LT2	882.5	882.5	129.39	21.284	64.562	268.772
LT2	882.625	882.625	128.861	20.539	64.351	270.252
LT2	882.75	882.75	127.441	20.17	64.136	271.533
LT2	882.875	882.875	126.505	20.109	63.919	272.365
LT2	883	883	127.682	20.192	63.699	272.652
LT2	883.125	883.125	130.428	20.284	63.475	272.518
LT2	883.25	883.25	132.952	20.301	63.248	272.119
LT2	883.375	883.375	133.829	20.127	63.016	271.697
LT2	883.5	883.5	133.436	19.82	62.78	271.417
LT2	883.625	883.625	133.174	19.475	62.54	271.326
LT2	883.75	883.75	133.368	19.121	62.296	271.546
LT2	883.875	883.875	133.202	18.603	62.05	272.258
LT2	884	884	132.097	17.799	61.801	273.652
LT2	884.125	884.125	130.881	17.091	61.552	275.372
LT2	884.25	884.25	129.513	17.083	61.302	276.357
LT2	884.375	884.375	126.176	18.198	61.053	275.075
LT2	884.5	884.5	120.109	20.222	60.805	271.003
LT2	884.625	884.625	112.685	22.878	60.558	264.915
LT2	884.75	884.75	107.533	25.816	60.314	258.302
LT2	884.875	884.875	106.092	28.053	60.072	252.92
LT2	885	885	107.672	28.518	59.836	249.93
LT2	885.125	885.125	110.232	26.748	59.605	250.276
LT2	885.25	885.25	113.404	24.094	59.382	253.125
LT2	885.375	885.375	118.084	21.874	59.168	257.293
LT2	885.5	885.5	122.665	20.842	58.963	261.017
LT2	885.625	885.625	124.156	20.732	58.768	263.265
LT2	885.75	885.75	121.28	21.27	58.584	263.703
LT2	885.875	885.875	118.084	22.072	58.411	263.104
LT2	886	886	118.637	22.638	58.247	262.595
LT2	886.125	886.125	123.246	22.458	58.094	263.195
LT2	886.25	886.25	128.011	21.773	57.949	264.798
LT2	886.375	886.375	128.841	21.26	57.811	266.466
LT2	886.5	886.5	125.248	21.499	57.682	266.929
LT2	886.625	886.625	120.32	22.187	57.561	266.186
LT2	886.75	886.75	118.179	22.796	57.445	264.95
LT2	886.875	886.875	119.596	22.795	57.337	264.247
LT2	887	887	123.105	22.213	57.232	264.401
LT2	887.125	887.125	128.085	21.404	57.131	265.234
LT2	887.25	887.25	136.097	21.077	57.03	265.899
LT2	887.375	887.375	149.029	21.706	56.928	265.402
LT2	887.5	887.5	164.139	23.763	56.82	262.76
LT2	887.625	887.625	175.376	27.438	56.704	257.991
LT2	887.75	887.75	179.144	32.478	56.578	251.908
LT2	887.875	887.875	177.453	37.807	56.439	245.805
LT2	888	888	174.579	41.438	56.288	241.106
LT2	888.125	888.125	173.201	41.991	56.123	238.7
LT2	888.25	888.25	173.2	39.082	55.945	239.196
LT2	888.375	888.375	173.726	34.495	55.755	241.78
LT2	888.5	888.5	173.961	29.804	55.554	245.631
LT2	888.625	888.625	173.84	26.552	55.341	249.45
LT2	888.75	888.75	173.294	25.373	55.119	251.977
LT2	888.875	888.875	171.328	26.532	54.885	252.051
LT2	889	889	167.85	29.759	54.64	249.41
LT2	889.125	889.125	163.611	34.619	54.384	244.861
LT2	889.25	889.25	159.094	40.412	54.116	239.517
LT2	889.375	889.375	153.705	45.531	53.837	234.675
LT2	889.5	889.5	147.341	49.013	53.548	230.926
LT2	889.625	889.625	141.519	50.8	53.25	228.498
LT2	889.75	889.75	137.329	51.896	52.944	226.909
LT2	889.875	889.875	135.023	52.475	52.633	225.965
LT2	890	890	133.825	52.145	52.318	225.811
LT2	890.125	890.125	133.668	51.077	52.003	226.432
LT2	890.25	890.25	135.265	49.747	51.689	227.552
LT2	890.375	890.375	138.061	48.581	51.377	228.514
LT2	890.5	890.5	141.373	47.674	51.069	228.951
LT2	890.625	890.625	144.731	47.287	50.766	228.812
LT2	890.75	890.75	147.474	47.452	50.467	228.398
LT2	890.875	890.875	148.553	47.662	50.172	228.04
LT2	891	891	147.441	47.293	49.883	228.061
LT2	891.125	891.125	145.489	46.661	49.599	228.466
LT2	891.25	891.25	144.749	46.475	49.322	229.037
LT2	891.375	891.375	145.314	47.237	49.054	229.465
LT2	891.5	891.5	145.831	48.676	48.795	229.64
LT2	891.625	891.625	145.744	50.512	48.546	229.592
LT2	891.75	891.75	146.432	52.103	48.31	229.445
LT2	891.875	891.875	149.566	52.919	48.087	229.351
LT2	892	892	156.505	52.905	47.876	229.403
LT2	892.125	892.125	166.026	52.674	47.68	229.565
LT2	892.25	892.25	174.667	52.482	47.496	229.743
LT2	892.375	892.375	176.349	51.898	47.328	229.919
LT2	892.5	892.5	169.813	50.518	47.172	230.173
LT2	892.625	892.625	158.843	48.453	47.03	230.548
LT2	892.75	892.75	150.224	46.087	46.901	231.041
LT2	892.875	892.875	146.153	43.627	46.785	231.606
LT2	893	893	145.71	40.916	46.68	232.217
LT2	893.125	893.125	146.279	38.229	46.589	232.776
LT2	893.25	893.25	146.236	36.361	46.509	233.139
LT2	893.375	893.375	143.531	36.004	46.443	233.189
LT2	893.5	893.5	138.289	37.312	46.388	232.898
LT2	893.625	893.625	133.025	39.942	46.346	232.343
LT2	893.75	893.75	131.581	43.435	46.314	231.645
LT2	893.875	893.875	133.666	46.42	46.292	231.151
LT2	894	894	136.833	47.896	46.277	231.17
LT2	894.125	894.125	138.927	47.772	46.269	231.817
LT2	894.25	894.25	140.838	47.137	46.265	232.675
LT2	894.375	894.375	143.646	46.364	46.263	233.387
LT2	894.5	894.5	147.679	45.492	46.26	233.695
LT2	894.625	894.625	153.404	45.018	46.254	233.515
LT2	894.75	894.75	160.452	45.331	46.244	232.717
LT2	894.875	894.875	165.001	46.342	46.227	231.3
LT2	895	895	163.232	48.002	46.201	229.49
LT2	895.125	895.125	153.836	50.498	46.165	227.421
LT2	895.25	895.25	142.152	53.228	46.117	225.387
LT2	895.375	895.375	132.925	55.329	46.056	223.838
LT2	895.5	895.5	128.854	56.902	45.979	223.2
LT2	895.625	895.625	128.957	58.76	45.885	223.326
LT2	895.75	895.75	131.584	60.309	45.773	223.978
LT2	895.875	895.875	134.184	59.786	45.638	225.276
LT2	896	896	134.794	57.854	45.481	227.097
LT2	896.125	896.125	131.912	56.547	45.299	228.861
LT2	896.25	896.25	126.579	57.11	45.09	229.654
LT2	896.375	896.375	121.085	58.316	44.857	229.41
LT2	896.5	896.5	118.576	59.398	44.601	228.443
LT2	896.625	896.625	119.515	60.402	44.324	227.308
LT2	896.75	896.75	121.992	60.886	44.029	226.539
LT2	896.875	896.875	122.937	59.965	43.721	226.606
LT2	897	897	122.2	58.154	43.402	227.435
LT2	897.125	897.125	121.505	56.955	43.079	228.443
LT2	897.25	897.25	122.025	57.326	42.754	229.025
LT2	897.375	897.375	122.82	58.38	42.431	229.061
LT2	897.5	897.5	122.67	59.244	42.113	228.758
LT2	897.625	897.625	122.159	59.764	41.805	228.439
LT2	897.75	897.75	123.065	60.266	41.508	228.375
LT2	897.875	897.875	127.088	60.517	41.228	228.727
LT2	898	898	132.255	59.816	40.969	229.621
LT2	898.125	898.125	135.358	58.557	40.734	230.861
LT2	898.25	898.25	134.791	57.677	40.528	232.044
LT2	898.375	898.375	133.018	57.172	40.356	232.81
LT2	898.5	898.5	131.573	56.233	40.218	233.352
LT2	898.625	898.625	130.388	54.81	40.122	233.989
LT2	898.75	898.75	129.737	54.187	40.068	234.575
LT2	898.875	898.875	131.169	55.024	40.055	234.629
LT2	899	899	135.514	57.286	40.087	233.635
LT2	899.125	899.125	142.604	60.252	40.158	231.73
LT2	899.25	899.25	153.294	62.945	40.265	229.368
LT2	899.375	899.375	166.791	63.843	40.41	227.482
LT2	899.5	899.5	179.487	62.908	40.585	226.722
LT2	899.625	899.625	185.692	61.115	40.788	227.107
LT2	899.75	899.75	185.225	60.014	41.019	227.889
LT2	899.875	899.875	181.2	60.469	41.274	228.316
LT2	900	900	179.743	63.344	41.555	228.044
LT2	900.125	900.125	184.216	68.576	41.859	227.158
LT2	900.25	900.25	193.691	74.845	42.181	225.897
LT2	900.375	900.375	203.253	80.501	42.519	224.532
LT2	900.5	900.5	210.924	83.734	42.865	223.477
LT2	900.625	900.625	219.42	82.66	43.215	223.178
LT2	900.75	900.75	233.551	75.362	43.562	224.394
LT2	900.875	900.875	256.164	64.782	43.902	227.2
LT2	901	901	296.359	54.802	44.23	231.193
LT2	901.125	901.125	361.636	49.095	44.541	235.228
LT2	901.25	901.25	444.787	48.093	44.832	238.185
LT2	901.375	901.375	511.977	52.114	45.102	239.282
LT2	901.5	901.5	530.584	60.567	45.348	238.305
LT2	901.625	901.625	487.177	70.151	45.574	235.928
LT2	901.75	901.75	395.298	75.992	45.779	233.155
LT2	901.875	901.875	291.011	75.202	45.967	231.237
LT2	902	902	204.99	69.354	46.14	230.751
LT2	902.125	902.125	152.898	62.093	46.296	231.957
LT2	902.25	902.25	125.123	56.846	46.435	234.248
LT2	902.375	902.375	107.887	54.441	46.554	236.961
LT2	902.5	902.5	94.049	53.962	46.65	239.522
LT2	902.625	902.625	84.333	53.233	46.724	241.936
LT2	902.75	902.75	78.712	51.513	46.778	244.347
LT2	902.875	902.875	75.657	49.72	46.816	246.531
LT2	903	903	76.034	49.233	46.846	248.005
LT2	903.125	903.125	80.092	51.199	46.872	248.282
LT2	903.25	903.25	83.537	55.833	46.901	247.308
LT2	903.375	903.375	82.277	61.55	46.935	245.633
LT2	903.5	903.5	76.914	65.422	46.978	244.207
LT2	903.625	903.625	71.848	65.78	47.029	243.949
LT2	903.75	903.75	69.11	63.538	47.088	245.008
LT2	903.875	903.875	66.981	60.335	47.158	247.11
LT2	904	904	64.325	57.212	47.236	249.603
LT2	904.125	904.125	62.109	54.633	47.322	252.063
LT2	904.25	904.25	61.746	53.682	47.415	253.821
LT2	904.375	904.375	63.453	54.953	47.512	254.39
LT2	904.5	904.5	66.055	58.451	47.613	253.591
LT2	904.625	904.625	68.044	62.822	47.719	252.008
LT2	904.75	904.75	68.876	66.258	47.832	250.594
LT2	904.875	904.875	68.157	67.328	47.954	250.103
LT2	905	905	66.414	66.265	48.086	250.525
LT2	905.125	905.125	64.751	64.368	48.227	251.185
LT2	905.25	905.25	65.06	62.732	48.374	251.224
LT2	905.375	905.375	67.8	61.521	48.524	250.436
LT2	905.5	905.5	71.632	60.432	48.671	249.241
LT2	905.625	905.625	74.516	59.149	48.812	248.438
LT2	905.75	905.75	75.692	57.795	48.947	248.442
LT2	905.875	905.875	74.868	56.929	49.076	249.149
LT2	906	906	73.399	57.577	49.201	249.875
LT2	906.125	906.125	72.887	59.518	49.326	250.035
LT2	906.25	906.25	74.214	61.582	49.454	249.575
LT2	906.375	906.375	75.262	62.451	49.588	249.027
LT2	906.5	906.5	73.954	62.026	49.727	248.808
LT2	906.625	906.625	70.592	60.592	49.875	249.011
LT2	906.75	906.75	67.759	59.119	50.028	249.206
LT2	906.875	906.875	68.281	58.778	50.187	248.794
LT2	907	907	73.171	60.808	50.349	247.144
LT2	907.125	907.125	80.447	64.862	50.513	244.56
LT2	907.25	907.25	86.924	70.241	50.676	241.672
LT2	907.375	907.375	90.663	75.591	50.838	239.277
LT2	907.5	907.5	92.432	79.024	50.998	237.761
LT2	907.625	907.625	92.716	78.695	51.159	237.351
LT2	907.75	907.75	90.64	74.315	51.323	238.063
LT2	907.875	907.875	85.416	67.908	51.493	239.61
LT2	908	908	78.213	61.598	51.671	241.788
LT2	908.125	908.125	71.973	57.307	51.859	244.233
LT2	908.25	908.25	68.982	55.64	52.055	246.583
LT2	908.375	908.375	69.515	56.156	52.259	248.576
LT2	908.5	908.5	71.432	56.578	52.47	250.388
LT2	908.625	908.625	72.066	55.398	52.685	252.351
LT2	908.75	908.75	70.756	52.457	52.903	254.665
LT2	908.875	908.875	69.162	49.485	53.121	256.87
LT2	909	909	69.974	47.977	53.337	258.144
LT2	909.125	909.125	74.401	49.27	53.553	257.399
LT2	909.25	909.25	81.297	53.264	53.766	254.569
LT2	909.375	909.375	86.983	59.101	53.98	250.107
LT2	909.5	909.5	88.482	64.578	54.194	245.253
LT2	909.625	909.625	85.544	68.434	54.41	241.003
LT2	909.75	909.75	81.359	70.759	54.629	237.967
LT2	909.875	909.875	79.494	72.979	54.85	236.126
LT2	910	910	82.081	75.674	55.073	235.265
LT2	910.125	910.125	88.78	77.903	55.294	235.411
LT2	910.25	910.25	96.824	78.135	55.511	236.498
LT2	910.375	910.375	102.093	75.808	55.719	238.401
LT2	910.5	910.5	101.618	71.491	55.912	240.622
LT2	910.625	910.625	95.266	67.038	56.087	242.425
LT2	910.75	910.75	85.66	64.13	56.241	243.266
LT2	910.875	910.875	77.36	64.046	56.368	242.883
LT2	911	911	72.444	66.351	56.468	241.651
LT2	911.125	911.125	71.427	70.319	56.538	240.09
LT2	911.25	911.25	73.561	75.589	56.578	238.755
LT2	911.375	911.375	79.362	82.428	56.588	237.741
LT2	911.5	911.5	87.912	91.163	56.568	236.895
LT2	911.625	911.625	96.379	100.162	56.52	236.019
